L,U,Delta,delta,n,E_n,E_n_minus_E0,D_n,Delta_D_n,method
6,12.0,2.0,0.5,192,16.72243355052918,19.13651971447482,1.1533995955523446,0.9388743230880008,full_ed
6,12.0,2.0,0.5,193,16.795831523312714,19.209917687258354,1.0000000000000013,0.7854747275356575,full_ed
6,12.0,2.0,0.5,194,16.807082481738483,19.221168645684124,1.2007023523702303,0.9861770799058864,full_ed
6,12.0,2.0,0.5,195,16.835286482567614,19.249372646513255,1.2332358825059597,1.018710610041616,full_ed
6,12.0,2.0,0.5,196,16.835286482567618,19.249372646513258,1.2332358825059546,1.0187106100416108,full_ed
6,12.0,2.0,0.5,197,16.85841561012998,19.27250177407562,1.0152154277816074,0.8006901553172636,full_ed
6,12.0,2.0,0.5,198,16.858415610129992,19.272501774075632,1.0152154277816074,0.8006901553172636,full_ed
6,12.0,2.0,0.5,199,16.89426966589458,19.30835582984022,1.0132192292904907,0.7986939568261469,full_ed
6,12.0,2.0,0.5,200,16.93350947511076,19.3475956390564,0.9971148625274661,0.7825895900631222,full_ed
6,12.0,2.0,0.5,201,16.933509475110768,19.347595639056408,0.9971148625274673,0.7825895900631235,full_ed
6,12.0,2.0,0.5,202,16.935819336738575,19.349905500684216,1.00861467320016,0.7940894007358161,full_ed
6,12.0,2.0,0.5,203,17.026000557928462,19.440086721874103,1.4116727802054378,1.197147507741094,full_ed
6,12.0,2.0,0.5,204,17.034981564916485,19.449067728862126,1.4807848451663885,1.2662595727020447,full_ed
6,12.0,2.0,0.5,205,17.034981564916485,19.449067728862126,1.4807848451663856,1.2662595727020418,full_ed
6,12.0,2.0,0.5,206,17.03555096951819,19.44963713346383,1.0103564662484905,0.7958311937841467,full_ed
6,12.0,2.0,0.5,207,17.10485884822703,19.51894501217267,1.0142254704494977,0.7997001979851539,full_ed
6,12.0,2.0,0.5,208,17.104858848227035,19.518945012172676,1.014225470449498,0.7997001979851541,full_ed
6,12.0,2.0,0.5,209,17.151538936276857,19.565625100222498,1.0170107655470613,0.8024854930827174,full_ed
6,12.0,2.0,0.5,210,17.151538936276857,19.565625100222498,1.0170107655470626,0.8024854930827188,full_ed
6,12.0,2.0,0.5,211,17.197022620823038,19.61110878476868,1.2999641547106853,1.0854388822463414,full_ed
6,12.0,2.0,0.5,212,17.215143335755524,19.629229499701164,0.9997416213005271,0.7852163488361833,full_ed
6,12.0,2.0,0.5,213,17.215143335755535,19.629229499701175,0.9997416213005279,0.7852163488361841,full_ed
6,12.0,2.0,0.5,214,17.219365972098434,19.633452136044074,1.019888125796604,0.8053628533322601,full_ed
6,12.0,2.0,0.5,215,17.284994966464367,19.699081130410008,1.0460185692398276,0.8314932967754838,full_ed
6,12.0,2.0,0.5,216,17.28499496646439,19.69908113041003,1.0460185692398265,0.8314932967754827,full_ed
6,12.0,2.0,0.5,217,17.434926918488955,19.849013082434595,0.9964629752395271,0.7819377027751833,full_ed
6,12.0,2.0,0.5,218,19.035730278106264,21.449816442051905,1.9920888570628597,1.7775635845985158,full_ed
6,12.0,2.0,0.5,219,19.035730278106268,21.449816442051908,1.9920888570628594,1.7775635845985156,full_ed
6,12.0,2.0,0.5,220,19.040257124012527,21.454343287958167,1.9916335256828595,1.7771082532185156,full_ed
6,12.0,2.0,0.5,221,19.04274344091569,21.45682960486133,1.9917671725517705,1.7772419000874267,full_ed
6,12.0,2.0,0.5,222,19.043252660084235,21.457338824029875,1.9924621465060555,1.7779368740417116,full_ed
6,12.0,2.0,0.5,223,19.043252660084242,21.457338824029883,1.9924621465060546,1.7779368740417107,full_ed
6,12.0,2.0,0.5,224,19.043289638139356,21.457375802084997,1.9920655341904712,1.7775402617261273,full_ed
6,12.0,2.0,0.5,225,19.04431520245832,21.45840136640396,1.9912072544249386,1.7766819819605948,full_ed
6,12.0,2.0,0.5,226,19.044315202458332,21.458401366403972,1.9912072544249413,1.7766819819605975,full_ed
6,12.0,2.0,0.5,227,19.06125975127685,21.47534591522249,1.9917207766198954,1.7771955041555516,full_ed
6,12.0,2.0,0.5,228,19.06466772040682,21.47875388435246,1.9913974676986568,1.776872195234313,full_ed
6,12.0,2.0,0.5,229,19.06466772040683,21.47875388435247,1.9913974676986574,1.7768721952343136,full_ed
6,12.0,2.0,0.5,230,20.32486775703039,22.73895392097603,1.9552463572220244,1.7407210847576806,full_ed
6,12.0,2.0,0.5,231,20.333412532713236,22.747498696658877,1.9554932497476412,1.7409679772832973,full_ed
6,12.0,2.0,0.5,232,20.333412532713243,22.747498696658884,1.955493249747641,1.740967977283297,full_ed
6,12.0,2.0,0.5,233,20.358231616469148,22.772317780414788,1.9528438501300083,1.7383185776656644,full_ed
6,12.0,2.0,0.5,234,20.36002833369099,22.77411449763663,1.952282854745155,1.7377575822808111,full_ed
6,12.0,2.0,0.5,235,20.360028333690998,22.77411449763664,1.9522828547451565,1.7377575822808127,full_ed
6,12.0,2.0,0.5,236,20.37684609012729,22.79093225407293,1.9505436281390256,1.7360183556746818,full_ed
6,12.0,2.0,0.5,237,20.376846090127295,22.790932254072935,1.9505436281390307,1.7360183556746869,full_ed
6,12.0,2.0,0.5,238,20.376907962440903,22.790994126386543,1.9507733573560984,1.7362480848917545,full_ed
6,12.0,2.0,0.5,239,20.387036531771475,22.801122695717115,1.9507102243605927,1.7361849518962489,full_ed
6,12.0,2.0,0.5,240,20.395842505228178,22.809928669173818,1.9510228112283192,1.7364975387639754,full_ed
6,12.0,2.0,0.5,241,20.3958425052282,22.80992866917384,1.9510228112283197,1.7364975387639758,full_ed
6,12.0,2.0,0.5,242,20.479343273285522,22.893429437231163,1.944137203559917,1.729611931095573,full_ed
6,12.0,2.0,0.5,243,20.532100001340552,22.946186165286193,1.9411803486508572,1.7266550761865134,full_ed
6,12.0,2.0,0.5,244,20.53210000134056,22.9461861652862,1.9411803486508594,1.7266550761865156,full_ed
6,12.0,2.0,0.5,245,20.54744127065461,22.96152743460025,1.9350945676103712,1.7205692951460274,full_ed
6,12.0,2.0,0.5,246,20.568213972819166,22.982300136764806,1.9328676073966793,1.7183423349323355,full_ed
6,12.0,2.0,0.5,247,20.56821397281918,22.98230013676482,1.9328676073966793,1.7183423349323355,full_ed
6,12.0,2.0,0.5,248,20.576242931971805,22.990329095917446,1.9407187777772084,1.7261935053128645,full_ed
6,12.0,2.0,0.5,249,20.589916350616747,23.004002514562387,1.9340670608525485,1.7195417883882047,full_ed
6,12.0,2.0,0.5,250,20.59526540355367,23.009351567499312,1.9342885889885635,1.7197633165242197,full_ed
6,12.0,2.0,0.5,251,20.595265403553697,23.009351567499337,1.9342885889885686,1.7197633165242248,full_ed
6,12.0,2.0,0.5,252,20.61964094680258,23.03372711074822,1.9278507375395086,1.7133254650751648,full_ed
6,12.0,2.0,0.5,253,20.619640946802594,23.033727110748234,1.92785073753951,1.7133254650751661,full_ed
6,12.0,2.0,0.5,254,22.97570058959384,25.38978675353948,2.045516370270663,1.8309910978063193,full_ed
6,12.0,2.0,0.5,255,22.991180538946338,25.40526670289198,2.0469649083990933,1.8324396359347495,full_ed
6,12.0,2.0,0.5,256,22.991180538946352,25.405266702891993,2.0469649083990946,1.8324396359347508,full_ed
6,12.0,2.0,0.5,257,23.066621853810645,25.480708017756285,2.0107497024303234,1.7962244299659795,full_ed
6,12.0,2.0,0.5,258,23.069244350660707,25.483330514606347,2.0105252146172123,1.7959999421528685,full_ed
6,12.0,2.0,0.5,259,23.06924435066071,25.48333051460635,2.01052521461721,1.7959999421528663,full_ed
6,12.0,2.0,0.5,260,23.193821537425183,25.607907701370824,1.9829164777596064,1.7683912052952626,full_ed
6,12.0,2.0,0.5,261,23.201691894336367,25.615778058282007,1.9825427178961053,1.7680174454317614,full_ed
6,12.0,2.0,0.5,262,23.20169189433638,25.61577805828202,1.9825427178961057,1.7680174454317619,full_ed
6,12.0,2.0,0.5,263,23.314553594117207,25.728639758062847,2.0518310075850428,1.837305735120699,full_ed
6,12.0,2.0,0.5,264,23.314553594117235,25.728639758062876,2.051831007585041,1.8373057351206972,full_ed
6,12.0,2.0,0.5,265,23.346261775456103,25.760347939401743,2.0552942280685755,1.8407689556042317,full_ed
6,12.0,2.0,0.5,266,23.456960597067148,25.87104676101279,1.9810717960132245,1.7665465235488806,full_ed
6,12.0,2.0,0.5,267,23.460053500584213,25.874139664529853,1.9779496941417514,1.7634244216774075,full_ed
6,12.0,2.0,0.5,268,23.460053500584237,25.874139664529878,1.9779496941417478,1.763424421677404,full_ed
6,12.0,2.0,0.5,269,23.461233017639096,25.875319181584736,1.9777377425238218,1.763212470059478,full_ed
6,12.0,2.0,0.5,270,23.464827606360284,25.878913770305925,1.977783101404278,1.763257828939934,full_ed
6,12.0,2.0,0.5,271,23.464827606360288,25.878913770305928,1.9777831014042753,1.7632578289399314,full_ed
6,12.0,2.0,0.5,272,23.642172197857185,26.056258361802826,1.9940015676783749,1.779476295214031,full_ed
6,12.0,2.0,0.5,273,23.68207933980576,26.0961655037514,1.9947978003756046,1.7802725279112608,full_ed
6,12.0,2.0,0.5,274,23.682079339805764,26.096165503751404,1.9947978003756042,1.7802725279112603,full_ed
6,12.0,2.0,0.5,275,23.83902971962714,26.25311588357278,1.9951340020264627,1.780608729562119,full_ed
6,12.0,2.0,0.5,276,23.839029719627153,26.253115883572793,1.9951340020264619,1.780608729562118,full_ed
6,12.0,2.0,0.5,277,23.987078934877708,26.40116509882335,1.998626318681294,1.7841010462169502,full_ed
6,12.0,2.0,0.5,278,23.987078934877708,26.40116509882335,1.998626318681298,1.7841010462169542,full_ed
6,12.0,2.0,0.5,279,23.997839632676484,26.411925796622125,1.9989399928434255,1.7844147203790817,full_ed
6,12.0,2.0,0.5,280,23.997839632676495,26.411925796622135,1.9989399928434222,1.7844147203790783,full_ed
6,12.0,2.0,0.5,281,24.000000000000007,26.414086163945647,2.0000000000000004,1.7854747275356566,full_ed
6,12.0,2.0,0.5,282,24.0078463660217,26.42193252996734,1.999061299935567,1.7845360274712232,full_ed
6,12.0,2.0,0.5,283,24.0078463660217,26.42193252996734,1.9990612999355646,1.7845360274712208,full_ed
6,12.0,2.0,0.5,284,24.009158401786486,26.423244565732126,1.999163983747143,1.7846387112827993,full_ed
6,12.0,2.0,0.5,285,24.011124607932356,26.425210771877996,1.9990736679140502,1.7845483954497063,full_ed
6,12.0,2.0,0.5,286,24.016787141550115,26.430873305495755,1.998605389358764,1.7840801168944203,full_ed
6,12.0,2.0,0.5,287,24.02036153422268,26.43444769816832,1.9990508313034412,1.7845255588390974,full_ed
6,12.0,2.0,0.5,288,24.0413062613618,26.45539242530744,1.9923627398844497,1.7778374674201058,full_ed
6,12.0,2.0,0.5,289,24.0413062613618,26.45539242530744,1.992362739884453,1.7778374674201092,full_ed
6,12.0,2.0,0.5,290,24.045976200971857,26.460062364917498,1.9952754569152265,1.7807501844508826,full_ed
6,12.0,2.0,0.5,291,24.065879717679785,26.479965881625425,1.9933114568587966,1.7787861843944528,full_ed
6,12.0,2.0,0.5,292,24.068305763048592,26.482391926994232,2.0042719768953647,1.789746704431021,full_ed
6,12.0,2.0,0.5,293,24.068305763048592,26.482391926994232,2.0042719768953647,1.789746704431021,full_ed
6,12.0,2.0,0.5,294,24.07488270229697,26.48896886624261,1.9952573624774732,1.7807320900131294,full_ed
6,12.0,2.0,0.5,295,24.074882702296986,26.488968866242626,1.9952573624774774,1.7807320900131336,full_ed
6,12.0,2.0,0.5,296,24.08946824852969,26.50355441247533,1.9899605685421826,1.7754352960778388,full_ed
6,12.0,2.0,0.5,297,24.191102947083657,26.605189111029297,1.9873280330411067,1.772802760576763,full_ed
6,12.0,2.0,0.5,298,24.20866679532326,26.6227529592689,1.9886097488558712,1.7740844763915273,full_ed
6,12.0,2.0,0.5,299,24.208666795323268,26.622752959268908,1.9886097488558727,1.7740844763915289,full_ed
6,12.0,2.0,0.5,300,24.255047538303643,26.669133702249283,1.9947063390337925,1.7801810665694486,full_ed
6,12.0,2.0,0.5,301,24.255047538303675,26.669133702249315,1.9947063390337851,1.7801810665694413,full_ed
6,12.0,2.0,0.5,302,24.27147066173706,26.6855568256827,1.9896509430470468,1.775125670582703,full_ed
6,12.0,2.0,0.5,303,24.27147066173707,26.68555682568271,1.98965094304705,1.775125670582706,full_ed
6,12.0,2.0,0.5,304,24.28731666608836,26.701402830034,1.9922750994304181,1.7777498269660743,full_ed
6,12.0,2.0,0.5,305,24.437953838537982,26.852040002483623,1.9923260814238413,1.7778008089594974,full_ed
6,12.0,2.0,0.5,306,24.437953838538014,26.852040002483655,1.99232608142384,1.777800808959496,full_ed
6,12.0,2.0,0.5,307,24.48534899557427,26.89943515951991,1.9933633381991114,1.7788380657347675,full_ed
6,12.0,2.0,0.5,308,24.70951462902184,27.12360079296748,1.9331756341550357,1.7186503616906919,full_ed
6,12.0,2.0,0.5,309,24.709514629021847,27.123600792967487,1.9331756341550363,1.7186503616906925,full_ed
6,12.0,2.0,0.5,310,24.750838002791014,27.164924166736654,1.9324354722933843,1.7179101998290405,full_ed
6,12.0,2.0,0.5,311,24.77246891747123,27.18655508141687,1.9310008147856852,1.7164755423213414,full_ed
6,12.0,2.0,0.5,312,24.820945024048587,27.235031187994228,1.9306065491741777,1.716081276709834,full_ed
6,12.0,2.0,0.5,313,24.820945024048605,27.235031187994245,1.9306065491741773,1.7160812767098335,full_ed
6,12.0,2.0,0.5,314,25.25265575240635,27.66674191635199,2.1870126840629647,1.9724874115986208,full_ed
6,12.0,2.0,0.5,315,25.402927901312196,27.817014065257837,1.9456852868254604,1.7311600143611166,full_ed
6,12.0,2.0,0.5,316,25.4029279013122,27.81701406525784,1.94568528682546,1.731160014361116,full_ed
6,12.0,2.0,0.5,317,25.408314269522556,27.822400433468196,1.9443748726848058,1.729849600220462,full_ed
6,12.0,2.0,0.5,318,25.41321222055784,27.82729838450348,1.9435795026915001,1.7290542302271563,full_ed
6,12.0,2.0,0.5,319,25.413212220557853,27.827298384503493,1.9435795026914966,1.7290542302271528,full_ed
6,12.0,2.0,0.5,320,25.44323984366567,27.85732600761131,1.9599285214999913,1.7454032490356475,full_ed
6,12.0,2.0,0.5,321,25.44323984366569,27.85732600761133,1.9599285214999949,1.745403249035651,full_ed
6,12.0,2.0,0.5,322,25.443485319646303,27.857571483591943,1.9609243369383762,1.7463990644740324,full_ed
6,12.0,2.0,0.5,323,25.576648573100634,27.990734737046274,1.9477703314145214,1.7332450589501776,full_ed
6,12.0,2.0,0.5,324,25.57664857310067,27.99073473704631,1.9477703314145278,1.733245058950184,full_ed
6,12.0,2.0,0.5,325,25.584259971665496,27.998346135611136,1.9471187543881785,1.7325934819238347,full_ed
6,12.0,2.0,0.5,326,25.812018478473654,28.226104642419294,2.5793575370755337,2.3648322646111897,full_ed
6,12.0,2.0,0.5,327,28.236032853746767,30.650119017692408,1.991541960078418,1.7770166876140743,full_ed
6,12.0,2.0,0.5,328,28.236032853746767,30.650119017692408,1.9915419600784212,1.7770166876140774,full_ed
6,12.0,2.0,0.5,329,28.25037341801395,30.66445958195959,1.9917029310233345,1.7771776585589907,full_ed
6,12.0,2.0,0.5,330,28.274610361049174,30.688696524994814,1.9867809870504862,1.7722557145861424,full_ed
6,12.0,2.0,0.5,331,28.274610361049206,30.688696524994846,1.9867809870504853,1.7722557145861415,full_ed
6,12.0,2.0,0.5,332,28.278234791936974,30.692320955882614,1.9847874929731935,1.7702622205088496,full_ed
6,12.0,2.0,0.5,333,28.2933303937236,30.70741655766924,1.9829913880402028,1.768466115575859,full_ed
6,12.0,2.0,0.5,334,28.298340449492922,30.712426613438563,1.9829681475364112,1.7684428750720673,full_ed
6,12.0,2.0,0.5,335,28.298340449492933,30.712426613438573,1.9829681475364125,1.7684428750720687,full_ed
6,12.0,2.0,0.5,336,28.31685990841288,30.73094607235852,1.984169628862434,1.7696443563980901,full_ed
6,12.0,2.0,0.5,337,28.32471573770512,30.73880190165076,1.9830455947961831,1.7685203223318393,full_ed
6,12.0,2.0,0.5,338,28.324715737705127,30.738801901650767,1.9830455947961858,1.768520322331842,full_ed
6,12.0,2.0,0.5,339,28.36669715440141,30.78078331834705,1.9809962337540763,1.7664709612897325,full_ed
6,12.0,2.0,0.5,340,28.366697154401418,30.78078331834706,1.980996233754077,1.7664709612897331,full_ed
6,12.0,2.0,0.5,341,28.367934763827833,30.782020927773473,1.9825577146658946,1.7680324422015508,full_ed
6,12.0,2.0,0.5,342,28.371742155836976,30.785828319782617,1.980195314642523,1.7656700421781792,full_ed
6,12.0,2.0,0.5,343,28.371742155836998,30.785828319782638,1.9801953146425275,1.7656700421781837,full_ed
6,12.0,2.0,0.5,344,28.388330476790745,30.802416640736386,1.9805967104065276,1.7660714379421838,full_ed
6,12.0,2.0,0.5,345,28.393869832068937,30.807955996014577,1.9797912016777048,1.765265929213361,full_ed
6,12.0,2.0,0.5,346,28.393984327709116,30.808070491654757,1.9801999115906805,1.7656746391263367,full_ed
6,12.0,2.0,0.5,347,28.393984327709127,30.808070491654767,1.9801999115906774,1.7656746391263336,full_ed
6,12.0,2.0,0.5,348,28.395485134947474,30.809571298893115,1.9792649635423503,1.7647396910780064,full_ed
6,12.0,2.0,0.5,349,28.407393983393842,30.821480147339482,1.9788743322549687,1.7643490597906248,full_ed
6,12.0,2.0,0.5,350,28.407393983393842,30.821480147339482,1.978874332254971,1.764349059790627,full_ed
6,12.0,2.0,0.5,351,28.97367201014656,31.387758174092202,2.0149742251021823,1.8004489526378384,full_ed
6,12.0,2.0,0.5,352,28.97461540654045,31.38870157048609,2.014552040162198,1.8000267676978543,full_ed
6,12.0,2.0,0.5,353,28.974615406540455,31.388701570486095,2.0145520401621986,1.8000267676978547,full_ed
6,12.0,2.0,0.5,354,29.05541029808329,31.469496462028932,1.9965116610205234,1.7819863885561795,full_ed
6,12.0,2.0,0.5,355,29.05541029808331,31.46949646202895,1.9965116610205316,1.7819863885561877,full_ed
6,12.0,2.0,0.5,356,29.06008743666328,31.47417360060892,1.9960326383874998,1.781507365923156,full_ed
6,12.0,2.0,0.5,357,29.06402899983364,31.47811516377928,1.9975428190340931,1.7830175465697493,full_ed
6,12.0,2.0,0.5,358,29.0667125141514,31.48079867809704,1.99739021980437,1.7828649473400262,full_ed
6,12.0,2.0,0.5,359,29.066712514151426,31.480798678097067,1.9973902198043698,1.782864947340026,full_ed
6,12.0,2.0,0.5,360,29.075605288990065,31.489691452935705,1.9962678793346262,1.7817426068702824,full_ed
6,12.0,2.0,0.5,361,29.076346378982564,31.490432542928204,1.996519914212119,1.7819946417477752,full_ed
6,12.0,2.0,0.5,362,29.076346378982567,31.490432542928207,1.99651991421212,1.781994641747776,full_ed
6,12.0,2.0,0.5,363,31.9240322570112,34.33811842095684,2.028230050966072,1.8137047785017282,full_ed
6,12.0,2.0,0.5,364,31.94620287137752,34.36028903532316,2.0305315294719213,1.8160062570075775,full_ed
6,12.0,2.0,0.5,365,31.946202871377523,34.36028903532316,2.030531529471923,1.8160062570075792,full_ed
6,12.0,2.0,0.5,366,32.555301797006024,34.969387960951664,1.9672098465698418,1.752684574105498,full_ed
6,12.0,2.0,0.5,367,32.56151906836891,34.97560523231455,2.93942817478949,2.724902902325146,full_ed
6,12.0,2.0,0.5,368,32.56174357030645,34.97582973425209,2.9393952852137746,2.7248700127494305,full_ed
6,12.0,2.0,0.5,369,32.56174357030647,34.97582973425211,2.93939528521377,2.724870012749426,full_ed
6,12.0,2.0,0.5,370,32.660970157025076,35.07505632097072,2.9191599201591854,2.7046346476948413,full_ed
6,12.0,2.0,0.5,371,32.6609701570251,35.07505632097074,2.919159920159192,2.704634647694848,full_ed
6,12.0,2.0,0.5,372,32.66142552402592,35.07551168797156,2.9190865517422093,2.7045612792778653,full_ed
6,12.0,2.0,0.5,373,32.67296287755307,35.08704904149871,1.964099960819211,1.749574688354867,full_ed
6,12.0,2.0,0.5,374,32.672962877553076,35.087049041498716,1.9640999608192096,1.7495746883548657,full_ed
6,12.0,2.0,0.5,375,33.18114508783029,35.59523125177593,2.2440409033187265,2.0295156308543825,full_ed
6,12.0,2.0,0.5,376,33.213328767614854,35.627414931560494,2.3733448506904162,2.158819578226072,full_ed
